0.0,0.1,1.0,10.0,100.0,maxnd
0.9970897624945659,0.9928704705660181,0.9552728197175581,0.6131341969965893,-1.1146658477443114,2
11.530687673564358,11.487100109610424,11.113313491019559,8.468815113340256,1.524573804343224,5
17.275931338770604,17.190412974146085,16.475224408596972,11.990850916799033,2.3982380516841992,7
21.938288121994823,21.809326087870765,20.74878116248587,14.59323828826419,3.0152272954254102,9
26.23071419503728,26.054244956629805,24.623906257717824,16.822667252270264,3.5276863995536742,11
32.086558612618106,31.832559588755217,29.81370095978483,19.618666857357475,4.067865788867611,14
35.574986696609514,35.272535382569956,32.88573513996013,21.207635342755943,4.3419332874469845,16
38.68041425225036,38.3294897828153,35.58258800938355,22.570239125009568,4.624636401361052,18
41.614058392747516,41.215354696184306,38.114473497785646,23.80397638068173,4.83011359368601,20
